u,i,ts,label,idx,original_date
13,4118,1552266257.0,3,480,2019-03-11 01:04:17
18,4118,1552266259.0,3,481,2019-03-11 01:04:19
50,4139,1552266263.0,1,482,2019-03-11 01:04:23
128,4139,1552266265.0,1,483,2019-03-11 01:04:25
20,4118,1552266266.0,3,484,2019-03-11 01:04:26
129,4189,1552266266.0,3,485,2019-03-11 01:04:26
1,4118,1552266268.0,3,486,2019-03-11 01:04:28
27,4118,1552266277.0,3,487,2019-03-11 01:04:37
57,4118,1552266280.0,3,488,2019-03-11 01:04:40
130,4118,1552266281.0,3,489,2019-03-11 01:04:41
11,4118,1552266285.0,3,490,2019-03-11 01:04:45
131,4190,1552266286.0,3,491,2019-03-11 01:04:46
124,4171,1552266301.0,3,492,2019-03-11 01:05:01
84,4118,1552266301.0,3,493,2019-03-11 01:05:01
132,4118,1552266316.0,3,494,2019-03-11 01:05:16
42,4191,1552266316.0,0,495,2019-03-11 01:05:16
12,4118,1552266319.0,3,496,2019-03-11 01:05:19
133,4118,1552266322.0,3,497,2019-03-11 01:05:22
134,4118,1552266330.0,3,498,2019-03-11 01:05:30
49,4118,1552266333.0,3,499,2019-03-11 01:05:33
135,4192,1552266344.0,3,500,2019-03-11 01:05:44
46,4125,1552266375.0,1,501,2019-03-11 01:06:15
136,4118,1552266393.0,3,502,2019-03-11 01:06:33
120,4171,1552266400.0,3,503,2019-03-11 01:06:40
67,4143,1552266410.0,3,504,2019-03-11 01:06:50
48,4118,1552266434.0,3,505,2019-03-11 01:07:14
74,4140,1552266443.0,3,506,2019-03-11 01:07:23
19,4118,1552266451.0,3,507,2019-03-11 01:07:31
42,4193,1552266457.0,0,508,2019-03-11 01:07:37
26,4118,1552266500.0,3,509,2019-03-11 01:08:20
137,4194,1552266502.0,3,510,2019-03-11 01:08:22
67,4143,1552266513.0,3,511,2019-03-11 01:08:33
56,4125,1552266519.0,1,512,2019-03-11 01:08:39
1,4118,1552266539.0,3,513,2019-03-11 01:08:59
26,4118,1552266540.0,3,514,2019-03-11 01:09:00
19,4118,1552266540.0,3,515,2019-03-11 01:09:00
1,4118,1552266540.0,3,516,2019-03-11 01:09:00
97,4118,1552266541.0,3,517,2019-03-11 01:09:01
4,4118,1552266541.0,3,518,2019-03-11 01:09:01
16,4118,1552266541.0,3,519,2019-03-11 01:09:01
132,4118,1552266542.0,3,520,2019-03-11 01:09:02
20,4118,1552266545.0,3,521,2019-03-11 01:09:05
51,4118,1552266546.0,3,522,2019-03-11 01:09:06
5,4118,1552266546.0,3,523,2019-03-11 01:09:06
27,4118,1552266553.0,3,524,2019-03-11 01:09:13
29,4118,1552266553.0,3,525,2019-03-11 01:09:13
122,4118,1552266560.0,3,526,2019-03-11 01:09:20
5,4118,1552266563.0,3,527,2019-03-11 01:09:23
50,4139,1552266564.0,1,528,2019-03-11 01:09:24
128,4139,1552266567.0,1,529,2019-03-11 01:09:27
65,4118,1552266573.0,3,530,2019-03-11 01:09:33
35,4118,1552266577.0,3,531,2019-03-11 01:09:37
42,4195,1552266592.0,0,532,2019-03-11 01:09:52
28,4118,1552266593.0,3,533,2019-03-11 01:09:53
11,4118,1552266599.0,3,534,2019-03-11 01:09:59
96,4118,1552266605.0,3,535,2019-03-11 01:10:05
18,4118,1552266611.0,3,536,2019-03-11 01:10:11
138,4118,1552266616.0,3,537,2019-03-11 01:10:16
50,4196,1552266628.0,1,538,2019-03-11 01:10:28
139,4171,1552266631.0,3,539,2019-03-11 01:10:31
128,4196,1552266641.0,1,540,2019-03-11 01:10:41
51,4118,1552266647.0,3,541,2019-03-11 01:10:47
77,4197,1552266647.0,3,542,2019-03-11 01:10:47
63,4198,1552266652.0,3,543,2019-03-11 01:10:52
140,4118,1552266666.0,3,544,2019-03-11 01:11:06
46,4125,1552266681.0,1,545,2019-03-11 01:11:21
23,4118,1552266685.0,3,546,2019-03-11 01:11:25
70,4118,1552266692.0,3,547,2019-03-11 01:11:32
3,4118,1552266692.0,3,548,2019-03-11 01:11:32
3,4118,1552266707.0,3,549,2019-03-11 01:11:47
141,4171,1552266725.0,3,550,2019-03-11 01:12:05
112,4171,1552266727.0,3,551,2019-03-11 01:12:07
42,4199,1552266733.0,0,552,2019-03-11 01:12:13
67,4128,1552266735.0,3,553,2019-03-11 01:12:15
66,4136,1552266735.0,3,554,2019-03-11 01:12:15
93,4118,1552266754.0,3,555,2019-03-11 01:12:34
21,4118,1552266797.0,3,556,2019-03-11 01:13:17
2,4118,1552266812.0,3,557,2019-03-11 01:13:32
96,4118,1552266813.0,3,558,2019-03-11 01:13:33
3,4118,1552266814.0,3,559,2019-03-11 01:13:34
138,4118,1552266815.0,3,560,2019-03-11 01:13:35
122,4118,1552266817.0,3,561,2019-03-11 01:13:37
29,4118,1552266818.0,3,562,2019-03-11 01:13:38
70,4118,1552266820.0,3,563,2019-03-11 01:13:40
56,4125,1552266822.0,1,564,2019-03-11 01:13:42
1,4118,1552266823.0,3,565,2019-03-11 01:13:43
3,4118,1552266827.0,3,566,2019-03-11 01:13:47
5,4118,1552266827.0,3,567,2019-03-11 01:13:47
13,4118,1552266829.0,3,568,2019-03-11 01:13:49
3,4118,1552266829.0,3,569,2019-03-11 01:13:49
11,4118,1552266830.0,3,570,2019-03-11 01:13:50
142,4118,1552266835.0,3,571,2019-03-11 01:13:55
5,4118,1552266836.0,3,572,2019-03-11 01:13:56
97,4118,1552266838.0,3,573,2019-03-11 01:13:58
27,4118,1552266844.0,3,574,2019-03-11 01:14:04
23,4118,1552266846.0,3,575,2019-03-11 01:14:06
50,4200,1552266856.0,1,576,2019-03-11 01:14:16
14,4118,1552266857.0,3,577,2019-03-11 01:14:17
128,4200,1552266858.0,1,578,2019-03-11 01:14:18
143,4200,1552266858.0,1,579,2019-03-11 01:14:18
59,4118,1552266859.0,3,580,2019-03-11 01:14:19
49,4118,1552266860.0,3,581,2019-03-11 01:14:20
50,4139,1552266866.0,1,582,2019-03-11 01:14:26
128,4139,1552266868.0,1,583,2019-03-11 01:14:28
122,4118,1552266869.0,3,584,2019-03-11 01:14:29
42,4201,1552266878.0,0,585,2019-03-11 01:14:38
93,4118,1552266880.0,3,586,2019-03-11 01:14:40
40,4118,1552266882.0,3,587,2019-03-11 01:14:42
52,4160,1552266895.0,3,588,2019-03-11 01:14:55
35,4118,1552266897.0,3,589,2019-03-11 01:14:57
144,4118,1552266905.0,3,590,2019-03-11 01:15:05
52,4146,1552266911.0,3,591,2019-03-11 01:15:11
21,4118,1552266922.0,3,592,2019-03-11 01:15:22
10,4118,1552266930.0,3,593,2019-03-11 01:15:30
50,4196,1552266934.0,1,594,2019-03-11 01:15:34
145,4202,1552266938.0,3,595,2019-03-11 01:15:38
143,4196,1552266940.0,1,596,2019-03-11 01:15:40
128,4196,1552266948.0,1,597,2019-03-11 01:15:48
49,4118,1552266980.0,3,598,2019-03-11 01:16:20
20,4118,1552266981.0,3,599,2019-03-11 01:16:21
46,4125,1552266986.0,1,600,2019-03-11 01:16:26
39,4203,1552266994.0,3,601,2019-03-11 01:16:34
42,4204,1552267010.0,0,602,2019-03-11 01:16:50
67,4167,1552267010.0,3,603,2019-03-11 01:16:50
48,4118,1552267031.0,3,604,2019-03-11 01:17:11
1,4118,1552267040.0,3,605,2019-03-11 01:17:20
146,4120,1552267094.0,3,606,2019-03-11 01:18:14
20,4118,1552267096.0,3,607,2019-03-11 01:18:16
5,4118,1552267114.0,3,608,2019-03-11 01:18:34
138,4118,1552267116.0,3,609,2019-03-11 01:18:36
14,4118,1552267116.0,3,610,2019-03-11 01:18:36
1,4118,1552267118.0,3,611,2019-03-11 01:18:38
1,4118,1552267121.0,3,612,2019-03-11 01:18:41
10,4118,1552267122.0,3,613,2019-03-11 01:18:42
147,4118,1552267123.0,3,614,2019-03-11 01:18:43
56,4125,1552267124.0,1,615,2019-03-11 01:18:44
2,4118,1552267125.0,3,616,2019-03-11 01:18:45
11,4118,1552267130.0,3,617,2019-03-11 01:18:50
18,4118,1552267131.0,3,618,2019-03-11 01:18:51
96,4118,1552267133.0,3,619,2019-03-11 01:18:53
112,4171,1552267133.0,3,620,2019-03-11 01:18:53
77,4163,1552267137.0,3,621,2019-03-11 01:18:57
23,4118,1552267139.0,3,622,2019-03-11 01:18:59
40,4118,1552267143.0,3,623,2019-03-11 01:19:03
67,4143,1552267147.0,3,624,2019-03-11 01:19:07
5,4118,1552267150.0,3,625,2019-03-11 01:19:10
42,4205,1552267154.0,0,626,2019-03-11 01:19:14
148,4171,1552267156.0,3,627,2019-03-11 01:19:16
35,4118,1552267156.0,3,628,2019-03-11 01:19:16
50,4200,1552267157.0,1,629,2019-03-11 01:19:17
128,4200,1552267159.0,1,630,2019-03-11 01:19:19
143,4200,1552267159.0,1,631,2019-03-11 01:19:19
48,4118,1552267162.0,3,632,2019-03-11 01:19:22
27,4118,1552267162.0,3,633,2019-03-11 01:19:22
97,4118,1552267163.0,3,634,2019-03-11 01:19:23
50,4139,1552267167.0,1,635,2019-03-11 01:19:27
128,4139,1552267169.0,1,636,2019-03-11 01:19:29
124,4206,1552267182.0,3,637,2019-03-11 01:19:42
69,4118,1552267185.0,3,638,2019-03-11 01:19:45
37,4118,1552267195.0,3,639,2019-03-11 01:19:55
149,4118,1552267202.0,3,640,2019-03-11 01:20:02
59,4118,1552267208.0,3,641,2019-03-11 01:20:08
90,4118,1552267215.0,3,642,2019-03-11 01:20:15
139,4206,1552267217.0,3,643,2019-03-11 01:20:17
137,4207,1552267231.0,3,644,2019-03-11 01:20:31
50,4196,1552267240.0,1,645,2019-03-11 01:20:40
109,4206,1552267241.0,3,646,2019-03-11 01:20:41
48,4118,1552267244.0,3,647,2019-03-11 01:20:44
143,4196,1552267245.0,1,648,2019-03-11 01:20:45
128,4196,1552267253.0,1,649,2019-03-11 01:20:53
150,4118,1552267258.0,3,650,2019-03-11 01:20:58
41,4121,1552267261.0,3,651,2019-03-11 01:21:01
65,4118,1552267268.0,3,652,2019-03-11 01:21:08
46,4125,1552267290.0,1,653,2019-03-11 01:21:30
137,4182,1552267302.0,3,654,2019-03-11 01:21:42
42,4208,1552267304.0,0,655,2019-03-11 01:21:44
61,4118,1552267310.0,3,656,2019-03-11 01:21:50
122,4118,1552267324.0,3,657,2019-03-11 01:22:04
74,4140,1552267330.0,3,658,2019-03-11 01:22:10
66,4136,1552267333.0,3,659,2019-03-11 01:22:13
151,4209,1552267334.0,3,660,2019-03-11 01:22:14
63,4210,1552267335.0,3,661,2019-03-11 01:22:15
67,4159,1552267337.0,3,662,2019-03-11 01:22:17
21,4118,1552267351.0,3,663,2019-03-11 01:22:31
99,4118,1552267396.0,3,664,2019-03-11 01:23:16
152,4118,1552267404.0,3,665,2019-03-11 01:23:24
13,4118,1552267418.0,3,666,2019-03-11 01:23:38
27,4118,1552267419.0,3,667,2019-03-11 01:23:39
59,4118,1552267422.0,3,668,2019-03-11 01:23:42
56,4125,1552267425.0,1,669,2019-03-11 01:23:45
97,4118,1552267427.0,3,670,2019-03-11 01:23:47
1,4118,1552267427.0,3,671,2019-03-11 01:23:47
153,4118,1552267428.0,3,672,2019-03-11 01:23:48
154,4118,1552267430.0,3,673,2019-03-11 01:23:50
9,4118,1552267431.0,3,674,2019-03-11 01:23:51
96,4118,1552267434.0,3,675,2019-03-11 01:23:54
20,4118,1552267437.0,3,676,2019-03-11 01:23:57
122,4118,1552267442.0,3,677,2019-03-11 01:24:02
40,4118,1552267449.0,3,678,2019-03-11 01:24:09
42,4211,1552267452.0,0,679,2019-03-11 01:24:12
87,4118,1552267452.0,3,680,2019-03-11 01:24:12
40,4118,1552267454.0,3,681,2019-03-11 01:24:14
50,4200,1552267458.0,1,682,2019-03-11 01:24:18
143,4200,1552267460.0,1,683,2019-03-11 01:24:20
128,4200,1552267460.0,1,684,2019-03-11 01:24:20
40,4118,1552267461.0,3,685,2019-03-11 01:24:21
10,4118,1552267464.0,3,686,2019-03-11 01:24:24
18,4118,1552267466.0,3,687,2019-03-11 01:24:26
50,4139,1552267469.0,1,688,2019-03-11 01:24:29
65,4118,1552267470.0,3,689,2019-03-11 01:24:30
128,4139,1552267471.0,1,690,2019-03-11 01:24:31
5,4118,1552267475.0,3,691,2019-03-11 01:24:35
111,4118,1552267481.0,3,692,2019-03-11 01:24:41
11,4118,1552267492.0,3,693,2019-03-11 01:24:52
138,4118,1552267496.0,3,694,2019-03-11 01:24:56
17,4118,1552267509.0,3,695,2019-03-11 01:25:09
73,4118,1552267518.0,3,696,2019-03-11 01:25:18
99,4118,1552267527.0,3,697,2019-03-11 01:25:27
70,4118,1552267528.0,3,698,2019-03-11 01:25:28
47,4118,1552267531.0,3,699,2019-03-11 01:25:31
155,4118,1552267534.0,3,700,2019-03-11 01:25:34
156,4118,1552267540.0,3,701,2019-03-11 01:25:40
157,4118,1552267542.0,3,702,2019-03-11 01:25:42
50,4196,1552267545.0,1,703,2019-03-11 01:25:45
143,4196,1552267548.0,1,704,2019-03-11 01:25:48
77,4212,1552267550.0,3,705,2019-03-11 01:25:50
21,4118,1552267554.0,3,706,2019-03-11 01:25:54
128,4196,1552267556.0,1,707,2019-03-11 01:25:56
52,4129,1552267583.0,3,708,2019-03-11 01:26:23
46,4125,1552267596.0,1,709,2019-03-11 01:26:36
9,4118,1552267600.0,3,710,2019-03-11 01:26:40
67,4143,1552267612.0,3,711,2019-03-11 01:26:52
30,4118,1552267628.0,3,712,2019-03-11 01:27:08
137,4207,1552267631.0,3,713,2019-03-11 01:27:11
158,4118,1552267697.0,3,714,2019-03-11 01:28:17
42,4213,1552267705.0,0,715,2019-03-11 01:28:25
67,4143,1552267714.0,3,716,2019-03-11 01:28:34
41,4121,1552267716.0,3,717,2019-03-11 01:28:36
87,4118,1552267720.0,3,718,2019-03-11 01:28:40
9,4118,1552267721.0,3,719,2019-03-11 01:28:41
156,4118,1552267722.0,3,720,2019-03-11 01:28:42
158,4118,1552267722.0,3,721,2019-03-11 01:28:42
11,4118,1552267727.0,3,722,2019-03-11 01:28:47
27,4118,1552267727.0,3,723,2019-03-11 01:28:47
56,4125,1552267728.0,1,724,2019-03-11 01:28:48
40,4118,1552267733.0,3,725,2019-03-11 01:28:53
97,4118,1552267735.0,3,726,2019-03-11 01:28:55
16,4118,1552267739.0,3,727,2019-03-11 01:28:59
4,4118,1552267740.0,3,728,2019-03-11 01:29:00
50,4200,1552267760.0,1,729,2019-03-11 01:29:20
128,4200,1552267761.0,1,730,2019-03-11 01:29:21
10,4118,1552267761.0,3,731,2019-03-11 01:29:21
143,4200,1552267761.0,1,732,2019-03-11 01:29:21
14,4118,1552267763.0,3,733,2019-03-11 01:29:23
73,4118,1552267764.0,3,734,2019-03-11 01:29:24
50,4139,1552267770.0,1,735,2019-03-11 01:29:30
128,4139,1552267772.0,1,736,2019-03-11 01:29:32
159,4118,1552267777.0,3,737,2019-03-11 01:29:37
160,4118,1552267778.0,3,738,2019-03-11 01:29:38
11,4118,1552267784.0,3,739,2019-03-11 01:29:44
93,4118,1552267787.0,3,740,2019-03-11 01:29:47
47,4118,1552267815.0,3,741,2019-03-11 01:30:15
37,4118,1552267825.0,3,742,2019-03-11 01:30:25
18,4118,1552267830.0,3,743,2019-03-11 01:30:30
161,4118,1552267841.0,3,744,2019-03-11 01:30:41
63,4214,1552267853.0,3,745,2019-03-11 01:30:53
80,4215,1552267856.0,0,746,2019-03-11 01:30:56
42,4216,1552267856.0,0,747,2019-03-11 01:30:56
11,4118,1552267860.0,3,748,2019-03-11 01:31:00
40,4118,1552267862.0,3,749,2019-03-11 01:31:02
162,4118,1552267864.0,3,750,2019-03-11 01:31:04
49,4118,1552267866.0,3,751,2019-03-11 01:31:06
46,4125,1552267898.0,1,752,2019-03-11 01:31:38
74,4140,1552267905.0,3,753,2019-03-11 01:31:45
47,4118,1552267906.0,3,754,2019-03-11 01:31:46
36,4118,1552267910.0,3,755,2019-03-11 01:31:50
87,4118,1552267925.0,3,756,2019-03-11 01:32:05
66,4136,1552267938.0,3,757,2019-03-11 01:32:18
67,4159,1552267938.0,3,758,2019-03-11 01:32:18
23,4118,1552267950.0,3,759,2019-03-11 01:32:30
69,4118,1552267988.0,3,760,2019-03-11 01:33:08
42,4217,1552268003.0,0,761,2019-03-11 01:33:23
163,4118,1552268013.0,3,762,2019-03-11 01:33:33
40,4118,1552268023.0,3,763,2019-03-11 01:33:43
21,4118,1552268023.0,3,764,2019-03-11 01:33:43
47,4118,1552268025.0,3,765,2019-03-11 01:33:45
27,4118,1552268026.0,3,766,2019-03-11 01:33:46
10,4118,1552268026.0,3,767,2019-03-11 01:33:46
159,4118,1552268026.0,3,768,2019-03-11 01:33:46
40,4118,1552268027.0,3,769,2019-03-11 01:33:47
56,4125,1552268029.0,1,770,2019-03-11 01:33:49
11,4118,1552268031.0,3,771,2019-03-11 01:33:51
9,4118,1552268032.0,3,772,2019-03-11 01:33:52
11,4118,1552268033.0,3,773,2019-03-11 01:33:53
164,4118,1552268035.0,3,774,2019-03-11 01:33:55
87,4118,1552268036.0,3,775,2019-03-11 01:33:56
165,4118,1552268040.0,3,776,2019-03-11 01:34:00
166,4118,1552268045.0,3,777,2019-03-11 01:34:05
48,4118,1552268046.0,3,778,2019-03-11 01:34:06
160,4118,1552268049.0,3,779,2019-03-11 01:34:09
18,4118,1552268051.0,3,780,2019-03-11 01:34:11
162,4118,1552268058.0,3,781,2019-03-11 01:34:18
50,4200,1552268061.0,1,782,2019-03-11 01:34:21
143,4200,1552268062.0,1,783,2019-03-11 01:34:22
128,4200,1552268062.0,1,784,2019-03-11 01:34:22
40,4118,1552268067.0,3,785,2019-03-11 01:34:27
50,4139,1552268071.0,1,786,2019-03-11 01:34:31
128,4139,1552268074.0,1,787,2019-03-11 01:34:34
12,4118,1552268081.0,3,788,2019-03-11 01:34:41
50,4218,1552268096.0,1,789,2019-03-11 01:34:56
11,4118,1552268100.0,3,790,2019-03-11 01:35:00
5,4118,1552268112.0,3,791,2019-03-11 01:35:12
109,4171,1552268114.0,3,792,2019-03-11 01:35:14
16,4118,1552268120.0,3,793,2019-03-11 01:35:20
20,4118,1552268121.0,3,794,2019-03-11 01:35:21
49,4118,1552268126.0,3,795,2019-03-11 01:35:26
65,4118,1552268135.0,3,796,2019-03-11 01:35:35
4,4118,1552268157.0,3,797,2019-03-11 01:35:57
42,4219,1552268160.0,0,798,2019-03-11 01:36:00
4,4118,1552268164.0,3,799,2019-03-11 01:36:04
76,4220,1552268175.0,0,800,2019-03-11 01:36:15
67,4128,1552268178.0,3,801,2019-03-11 01:36:18
67,4143,1552268178.0,3,802,2019-03-11 01:36:18
67,4143,1552268178.0,3,803,2019-03-11 01:36:18
167,4118,1552268179.0,3,804,2019-03-11 01:36:19
143,4221,1552268201.0,1,805,2019-03-11 01:36:41
148,4171,1552268202.0,3,806,2019-03-11 01:36:42
46,4125,1552268203.0,1,807,2019-03-11 01:36:43
52,4129,1552268206.0,3,808,2019-03-11 01:36:46
111,4118,1552268215.0,3,809,2019-03-11 01:36:55
63,4222,1552268234.0,3,810,2019-03-11 01:37:14
168,4118,1552268263.0,3,811,2019-03-11 01:37:43
168,4118,1552268327.0,3,812,2019-03-11 01:38:47
11,4118,1552268328.0,3,813,2019-03-11 01:38:48
16,4118,1552268329.0,3,814,2019-03-11 01:38:49
40,4118,1552268330.0,3,815,2019-03-11 01:38:50
56,4125,1552268331.0,1,816,2019-03-11 01:38:51
18,4118,1552268337.0,3,817,2019-03-11 01:38:57
13,4118,1552268343.0,3,818,2019-03-11 01:39:03
52,4146,1552268343.0,3,819,2019-03-11 01:39:03
69,4118,1552268344.0,3,820,2019-03-11 01:39:04
4,4118,1552268345.0,3,821,2019-03-11 01:39:05
9,4118,1552268352.0,3,822,2019-03-11 01:39:12
169,4145,1552268354.0,3,823,2019-03-11 01:39:14
52,4223,1552268354.0,3,824,2019-03-11 01:39:14
11,4118,1552268363.0,3,825,2019-03-11 01:39:23
4,4118,1552268363.0,3,826,2019-03-11 01:39:23
128,4200,1552268364.0,1,827,2019-03-11 01:39:24
143,4200,1552268364.0,1,828,2019-03-11 01:39:24
50,4200,1552268365.0,1,829,2019-03-11 01:39:25
42,4224,1552268366.0,0,830,2019-03-11 01:39:26
5,4118,1552268369.0,3,831,2019-03-11 01:39:29
169,4151,1552268370.0,3,832,2019-03-11 01:39:30
50,4139,1552268373.0,1,833,2019-03-11 01:39:33
128,4139,1552268375.0,1,834,2019-03-11 01:39:35
170,4118,1552268377.0,3,835,2019-03-11 01:39:37
51,4118,1552268382.0,3,836,2019-03-11 01:39:42
73,4118,1552268388.0,3,837,2019-03-11 01:39:48
14,4118,1552268389.0,3,838,2019-03-11 01:39:49
70,4118,1552268394.0,3,839,2019-03-11 01:39:54
141,4206,1552268395.0,3,840,2019-03-11 01:39:55
160,4118,1552268402.0,3,841,2019-03-11 01:40:02
50,4218,1552268402.0,1,842,2019-03-11 01:40:02
51,4118,1552268404.0,3,843,2019-03-11 01:40:04
9,4118,1552268409.0,3,844,2019-03-11 01:40:09
128,4218,1552268428.0,1,845,2019-03-11 01:40:28
4,4118,1552268432.0,3,846,2019-03-11 01:40:32
171,4118,1552268449.0,3,847,2019-03-11 01:40:49
30,4118,1552268460.0,3,848,2019-03-11 01:41:00
4,4118,1552268474.0,3,849,2019-03-11 01:41:14
120,4206,1552268487.0,3,850,2019-03-11 01:41:27
74,4140,1552268498.0,3,851,2019-03-11 01:41:38
46,4125,1552268505.0,1,852,2019-03-11 01:41:45
41,4121,1552268507.0,3,853,2019-03-11 01:41:47
42,4225,1552268517.0,0,854,2019-03-11 01:41:57
172,4226,1552268533.0,3,855,2019-03-11 01:42:13
66,4136,1552268534.0,3,856,2019-03-11 01:42:14
173,4118,1552268546.0,3,857,2019-03-11 01:42:26
18,4118,1552268617.0,3,858,2019-03-11 01:43:37
174,4118,1552268618.0,3,859,2019-03-11 01:43:38
170,4118,1552268628.0,3,860,2019-03-11 01:43:48
175,4118,1552268628.0,3,861,2019-03-11 01:43:48
176,4118,1552268629.0,3,862,2019-03-11 01:43:49
11,4118,1552268629.0,3,863,2019-03-11 01:43:49
16,4118,1552268631.0,3,864,2019-03-11 01:43:51
56,4125,1552268632.0,1,865,2019-03-11 01:43:52
40,4118,1552268635.0,3,866,2019-03-11 01:43:55
4,4118,1552268636.0,3,867,2019-03-11 01:43:56
9,4118,1552268636.0,3,868,2019-03-11 01:43:56
160,4118,1552268637.0,3,869,2019-03-11 01:43:57
51,4118,1552268638.0,3,870,2019-03-11 01:43:58
65,4118,1552268640.0,3,871,2019-03-11 01:44:00
9,4118,1552268645.0,3,872,2019-03-11 01:44:05
4,4118,1552268648.0,3,873,2019-03-11 01:44:08
4,4118,1552268649.0,3,874,2019-03-11 01:44:09
152,4118,1552268653.0,3,875,2019-03-11 01:44:13
20,4118,1552268658.0,3,876,2019-03-11 01:44:18
11,4118,1552268662.0,3,877,2019-03-11 01:44:22
172,4226,1552268663.0,3,878,2019-03-11 01:44:23
42,4227,1552268664.0,0,879,2019-03-11 01:44:24
128,4200,1552268665.0,1,880,2019-03-11 01:44:25
143,4200,1552268665.0,1,881,2019-03-11 01:44:25
50,4200,1552268666.0,1,882,2019-03-11 01:44:26
13,4118,1552268666.0,3,883,2019-03-11 01:44:26
5,4118,1552268666.0,3,884,2019-03-11 01:44:26
50,4139,1552268674.0,1,885,2019-03-11 01:44:34
128,4139,1552268676.0,1,886,2019-03-11 01:44:36
4,4118,1552268676.0,3,887,2019-03-11 01:44:36
140,4118,1552268693.0,3,888,2019-03-11 01:44:53
177,4118,1552268698.0,3,889,2019-03-11 01:44:58
14,4118,1552268702.0,3,890,2019-03-11 01:45:02
50,4218,1552268708.0,1,891,2019-03-11 01:45:08
128,4218,1552268732.0,1,892,2019-03-11 01:45:32
109,4206,1552268746.0,3,893,2019-03-11 01:45:46
46,4125,1552268808.0,1,894,2019-03-11 01:46:48
42,4228,1552268809.0,0,895,2019-03-11 01:46:49
70,4118,1552268811.0,3,896,2019-03-11 01:46:51
139,4206,1552268827.0,3,897,2019-03-11 01:47:07
41,4121,1552268839.0,3,898,2019-03-11 01:47:19
59,4118,1552268840.0,3,899,2019-03-11 01:47:20
148,4206,1552268841.0,3,900,2019-03-11 01:47:21
99,4118,1552268880.0,3,901,2019-03-11 01:48:00
178,4118,1552268931.0,3,902,2019-03-11 01:48:51
11,4118,1552268933.0,3,903,2019-03-11 01:48:53
56,4125,1552268934.0,1,904,2019-03-11 01:48:54
59,4118,1552268934.0,3,905,2019-03-11 01:48:54
4,4118,1552268935.0,3,906,2019-03-11 01:48:55
40,4118,1552268936.0,3,907,2019-03-11 01:48:56
40,4118,1552268941.0,3,908,2019-03-11 01:49:01
170,4118,1552268942.0,3,909,2019-03-11 01:49:02
179,4118,1552268949.0,3,910,2019-03-11 01:49:09
20,4118,1552268953.0,3,911,2019-03-11 01:49:13
40,4118,1552268954.0,3,912,2019-03-11 01:49:14
28,4118,1552268956.0,3,913,2019-03-11 01:49:16
143,4200,1552268966.0,1,914,2019-03-11 01:49:26
128,4200,1552268967.0,1,915,2019-03-11 01:49:27
50,4200,1552268968.0,1,916,2019-03-11 01:49:28
4,4118,1552268970.0,3,917,2019-03-11 01:49:30
4,4118,1552268974.0,3,918,2019-03-11 01:49:34
9,4118,1552268974.0,3,919,2019-03-11 01:49:34
50,4139,1552268976.0,1,920,2019-03-11 01:49:36
128,4139,1552268977.0,1,921,2019-03-11 01:49:37
40,4118,1552268978.0,3,922,2019-03-11 01:49:38
99,4118,1552268980.0,3,923,2019-03-11 01:49:40
14,4118,1552268984.0,3,924,2019-03-11 01:49:44
5,4118,1552268986.0,3,925,2019-03-11 01:49:46
5,4118,1552268986.0,3,926,2019-03-11 01:49:46
87,4118,1552268988.0,3,927,2019-03-11 01:49:48
18,4118,1552268990.0,3,928,2019-03-11 01:49:50
6,4118,1552268997.0,3,929,2019-03-11 01:49:57
160,4118,1552269006.0,3,930,2019-03-11 01:50:06
43,4123,1552269021.0,3,931,2019-03-11 01:50:21
57,4118,1552269030.0,3,932,2019-03-11 01:50:30
49,4118,1552269032.0,3,933,2019-03-11 01:50:32
23,4118,1552269035.0,3,934,2019-03-11 01:50:35
4,4118,1552269036.0,3,935,2019-03-11 01:50:36
52,4229,1552269036.0,3,936,2019-03-11 01:50:36
42,4230,1552269039.0,0,937,2019-03-11 01:50:39
112,4206,1552269044.0,3,938,2019-03-11 01:50:44
52,4128,1552269056.0,3,939,2019-03-11 01:50:56
180,4118,1552269064.0,3,940,2019-03-11 01:51:04
21,4118,1552269071.0,3,941,2019-03-11 01:51:11
176,4118,1552269084.0,3,942,2019-03-11 01:51:24
74,4140,1552269092.0,3,943,2019-03-11 01:51:32
181,4118,1552269098.0,3,944,2019-03-11 01:51:38
46,4125,1552269111.0,1,945,2019-03-11 01:51:51
66,4136,1552269122.0,3,946,2019-03-11 01:52:02
120,4206,1552269128.0,3,947,2019-03-11 01:52:08
23,4118,1552269132.0,3,948,2019-03-11 01:52:12
182,4118,1552269138.0,3,949,2019-03-11 01:52:18
183,4118,1552269138.0,3,950,2019-03-11 01:52:18
63,4231,1552269141.0,3,951,2019-03-11 01:52:21
184,4118,1552269180.0,3,952,2019-03-11 01:53:00
42,4232,1552269185.0,0,953,2019-03-11 01:53:05
21,4118,1552269197.0,3,954,2019-03-11 01:53:17
70,4118,1552269204.0,3,955,2019-03-11 01:53:24
11,4118,1552269208.0,3,956,2019-03-11 01:53:28
99,4118,1552269225.0,3,957,2019-03-11 01:53:45
9,4118,1552269234.0,3,958,2019-03-11 01:53:54
99,4118,1552269234.0,3,959,2019-03-11 01:53:54
